A,B,C
1.400829302232351,-1.3420003538323462,-0.6268977276308365
-1.3694031407862186,-0.2850772109149271,1.2459538523912639
-1.8773530803647311,-0.789272345655046,1.2657807288701337
1.2653922620838025,-1.1146062514654786,-0.41116265585956985
-0.3375554300233082,1.150387208856859,-1.5436727674819555
0.6541106078584273,-0.0901287943426245,-0.36330517141663
-0.9785575386958376,0.7845658182079027,-1.088164510552046
1.3528703281849137,-0.03560196281725507,-1.3260253393847472
-1.5850394562070116,1.208388131071729,-0.669410031605942
0.5039231207411073,1.3703093539882312,-1.3921040004648593
-0.8388663637005501,-0.715852491230687,1.0437438514469481
1.4246348205462684,-0.5003116967389837,-1.2764983800878371
0.3563949553153327,1.285617998679502,-0.9352621305446757
1.2771360498335294,-1.0877489040781168,-0.9000019991099775
-1.0674147567411993,1.4492768651998713,-0.6483484828100426
-0.4014520375108836,-1.138138773812906,1.0712079346524679
-0.13355132242112827,-0.4601430840095533,0.5919905718751292
1.0807724679981816,-2.5147018913994934,-0.5004831367158822
0.5488604382669308,-2.0040629077155807,1.0156494684706059
-0.9478493619014853,0.8782119159723658,-0.9486474327699642
0.4320707441866979,-0.2125221400434652,-0.06153492596330416
-0.07146668902994646,1.2019233430588574,-0.24349516845485056
1.2510899345157944,-1.1186777038828022,-0.3647657384032968
-0.21222057288527743,-1.2121446230418744,1.609272348940758
-1.4311344377288735,1.8824918461927078,-1.3445063842962255
0.2067350733023923,-0.280750002725301,1.5542589505039712
-0.3016623857847811,-0.5775445556423392,1.1260988493040025
-0.679041310006302,1.2755226752181656,-0.4213541412319492
0.068500736278663,-1.7261224908549597,0.8773673610196295
0.7983018734625862,-2.838105215040989,0.9406747892066556
-0.5878736075271511,1.3116353902673015,-0.505992224925538
-0.21655119397511868,-0.6070698395597216,2.046090653091886
-1.1263760518993493,-0.5489390951165716,1.4613354794683482
-0.1988762730053808,-0.8822107028846927,1.6255513678443847
-0.9884206647034044,1.5359568338118381,-0.20923070204819844
1.2775541746291548,-0.8228122473736845,-0.9323871887531282
-0.8994899598754543,0.39146470923533705,0.6097575750604183
-1.2992646559694012,0.3861440917827669,0.6525717672945512
-0.508073560449295,1.4490214085571267,-0.8234833089180694
-1.7939050894099775,0.6833188383683392,0.4943432797202131
-2.0870786588970067,-0.3010262007016328,1.2501570429197169
1.4771385771642331,-0.41270741779202824,-0.4279688616637093
0.7838606708727887,-0.040130485199582566,-0.9510714792644649
-1.1981834365460515,1.66578175425781,-0.6487302388414485
-0.5263192787548111,1.3428710969987505,-0.47430200410771006
-0.7162466182196218,1.6752133092293924,-1.5211530358119976
1.2314233717648857,-1.3115669125761207,-0.5807526320688162
-0.8808030209283563,0.35177829335380356,1.5538777905007175
-0.38731677989349483,-0.41249653145346293,1.6819660284667062
-1.7714118350708523,-0.16060162435911698,1.2828468029485793
-0.38949738768703596,0.34186125110918353,1.2127908460096515
-0.22201051205630723,0.8910290192842073,-0.2951439879731577
0.04345794050279818,1.577629170830585,-0.35101238879410007
1.4364104025774416,-2.086696849922675,-0.40018798949536016
-0.05870428448972936,1.5119606606491254,-1.3120341745428714
-0.5315839318486534,1.3612451301141786,-0.5513761925373547
-1.0173945534286708,-0.6609104678784683,1.1692819829642718
1.2783196369522793,-1.2259183426809952,0.04121764532823489
1.6243164056019945,-1.0151040943391803,-1.5480899321170045
-1.059572067335736,2.015755260910749,-1.6005860056534904
1.624775623006659,-0.4977592242184473,-2.5657194916093706
-0.38468625302288206,-0.5616595795810988,0.6601863249514219
-2.7254463414002554,0.407445406755217,1.1190344256315
0.46358307634480306,-0.9788492927498762,0.36346741808695604
-0.9826943946364866,-0.9263338083741712,1.5706595591506218
1.5533023782611954,-0.8499011210391311,-0.5136753258198976
0.037916437203531154,-1.668029137606591,1.1885691559514353
1.7653759344836828,-0.2987004683862489,-1.0047545428658138
0.31743436280933046,-0.7754405948816249,1.6450152631786392
-0.7812185323013985,-0.1200339727989828,1.6956442785287416
-1.0551733584922312,-0.5691985418376414,0.7884301262651032
-0.5537610430496226,-0.7548105266378847,1.3507052040907959
1.1889213162302261,-0.7985378837218002,0.06049319576643297
1.5062897340058659,-1.0444283631934195,-0.4594260354740747
-0.4996867689066261,-0.32424224397643303,1.021773955747282
-1.012378855557475,-1.300085721871418,2.0651918652956014
-0.6282571441009055,1.5392810605926561,-0.525061251609041
1.5829331488389864,-0.8939057712235432,-0.6837427205789584
-0.3852318548903444,-0.674871442621053,2.0970713250517137
-0.19102158575786224,-1.4169975184173509,1.1859114664213202
-0.08345463286549744,-1.2483192579095679,1.0573082601319361
-0.8952958142389914,1.3695367023392748,-0.6887863108018413
-0.1759372988339034,1.1845268653397862,-1.49494746604959
-1.522734662414116,-0.5441096483986458,1.6302880035689475
0.06435788141698645,1.8940053428897012,-1.2124369762884324
2.066665444228984,-1.9986663113552154,0.1798749525009444
-0.35948868508450454,1.7927392187584101,-1.6198955296963566
-0.36677917380937514,0.06157715415968379,1.0921091518754582
-1.1331611315276426,1.2486659260899204,-0.3045120604534415
-0.20037030428731034,1.8484727389217546,-1.3814109574025064
2.1341017150689088,-0.5015357348913375,-0.6854062351514076
-1.8585401640760533,-0.028208975785137886,1.3716138716656876
-1.4493345642345796,1.21470784124885,-1.1592596425741215
-2.655746377710557,1.1820052031637496,-0.22849135178259455
0.6585084168637778,-0.07159652169088279,-0.4694142752465955
-0.47508609361049714,1.2917615215468146,-0.3267832483839829
-0.8264213020826942,-0.4559950544253182,1.4985479011151774
-0.8459672865209479,-1.4841999649735098,1.2191850360251428
-0.1947724111303837,1.1630263300815427,-1.2744101954570322
0.39864655589708914,-0.6637761290464912,1.5355892626823604
-0.5946211938990217,1.3159987931334758,-0.7732354535712213
-0.6610574446036415,-0.22297582071558344,1.173692293275572
-1.3630133900536456,0.1998847906184733,0.44861778797725577
0.07070054061949252,1.6150416038103115,-1.4568448763576327
-0.594528510569145,1.1947902996128583,-0.2240220346842387
1.5770179127596986,-0.47021208406976367,-0.6709120225491781
-0.14245522095637814,0.5900149448185125,0.6596254624603166
-0.7328129385834549,0.6752590915508854,-1.3336479434216708
-0.9860684877684734,1.4190369607678326,-0.13762477389979216
-0.2073968404869655,0.9174960025980546,-0.640711276083393
0.0703631013116887,-0.7638636827182825,1.612180668308822
-0.42363364790262353,1.294348693096108,-0.3390271566980424
1.5776307025426701,-0.5207664750615899,-0.5928722685131674
-0.8728199567708467,-0.618203142588181,1.2515678415556852
1.6127984772289576,-0.7411244519593307,-1.372169540904539
1.0102587506710865,-0.9810670392947323,0.2656195624588657
-0.04485727502771781,1.9053435496655609,-2.163442806955611
-0.41787708328451617,0.5756962111242625,0.09761233900746202
-0.49197905522428437,1.153967490539538,-1.1108386135133923
-0.9012458440602396,1.0028448446758147,0.011416833752493912
1.2679352047074122,-1.6962262862853488,-0.7154195307633645
-1.3478817116535686,1.1157683468216173,-1.0134425472245767
-0.9266980661962397,1.5885943630473085,-0.7076807012367856
-0.28402675774777414,1.2377820971130402,-0.8277574267966198
1.9018729839778121,-0.18781822634593576,-1.2233907816673195
-0.04406751707443124,0.9759384400408999,-0.5953454873302145
-0.29928021424471196,2.0354493527667286,-0.8457041324697602
-0.27518194858464634,1.511516154125568,-2.5340161581721974
-0.45203523956185465,1.2771995955217081,-0.9492565735413877
1.8833963072127322,-1.3154980732306254,-0.4091263256779958
-0.7066357468412664,-0.6955116812697735,1.744818687173697
-1.781346948130751,1.4421937763900998,-0.6699837087023169
1.246372682965723,-0.8694238116582343,-0.264741187963818
1.9156890989965316,-0.5045533538749506,-0.5317880253333918
-1.0908984329419849,-0.7730553357841495,1.450218660389868
-0.5708306728876733,1.7679024915370178,-1.6045731359768152
1.5686560167392944,0.010464288282607138,-1.282237833178271
-0.6296602917292666,-0.6094323648107701,1.686331338652525
-1.8292747277888444,0.9268802950994338,0.323546644517085
1.717621223697236,-1.8307400625568697,-0.21400250343373378
-0.4498288364078948,-0.5677878468409404,1.1249935150959742
0.4266735149381451,-0.025355578929003215,-1.1091590061808367
-0.6650125332371536,1.0189888669344986,-0.7727315117686394
-1.2312344919477418,-1.351504597286583,1.5749214584520546
1.3577684472039682,-0.05745367617688301,-0.7479424029096452
1.277477388440001,-1.461850200899398,0.19704086129486287
1.3467547281433032,-2.0171354676701667,-0.20582767931390986
1.0252569530782987,-2.290963451363984,0.27523737073487015
-0.014395353941549525,-1.2723800430568626,1.3567864793264466
0.36782949868608544,1.1620834737139425,-2.2485964550007473
-0.42053430535370195,-1.281102062716279,1.3765677596516828
-0.27211140085665736,-0.8512684422498861,1.3562384314406108
-1.7446008573220957,1.3545622766533434,0.5572436206793699
1.4772267613033392,0.4352809077980524,-1.034111909496409
-0.1458179161384124,-0.7330231261332805,1.2273640323420314
-1.6040719330053004,-1.3456099502117336,1.5233733676914485
-0.535427740497103,-0.345228276394489,1.1737736511183305
-0.08942235950377712,-1.418853916455842,1.7531732137813725
1.1076521333927047,0.030028857039865225,-1.5054360714557802
0.9545500704941141,-2.8706442292577274,0.6100841984877569
0.8121245872944359,-1.7316276712449694,-0.052286953155664
-0.8011505473077798,0.4615361073846598,1.0445404430722003
-1.2615068471294373,-1.0930536676640996,1.1505252750324575
0.7431019017887565,0.34986416331056996,-1.812807789482334
0.3902651633833452,-1.0000794148874632,1.1911451896247158
0.9123542598779145,-1.0824291840142213,0.06289220907854634
-0.8631784908952504,-0.3016789013977315,1.758691540427385
-1.0984159808277512,0.475422000608124,-1.9301842094991795
1.8368368814410398,-1.5424835646209252,-0.5301322591269194
-0.02047706007935401,1.465433151770443,-0.5463302182018634
-1.615011865337326,1.1674423797499685,0.32140600940889735
-0.6128525147940717,1.5324976996002497,0.1230481384114609
-0.29027403410594105,-0.007006672696467978,1.0192345778053542
1.5244613656366908,-0.07903587380452863,-0.15576071851121737
0.6630588984092816,1.012772057325415,-2.0320340961543963
-0.5186730540130026,-1.1745610879548294,1.6615830577219475
0.1226778919172832,1.530557844415007,-0.36432408154260704
-0.70109004429728,1.5140967448245792,-1.7190787863991777
0.619253877227422,-1.20575551480724,0.9526671736405382
1.1715190462211935,-0.24403364422761914,-1.0659544155070926
0.8422664659437806,-0.6559308581223018,-0.18950902453817003
1.249194875363168,0.3740425063742564,-1.341763462740363
1.5360413828423634,-0.5264388688746605,-1.1203342360182205
1.0170081367192654,0.8839315722556398,-1.3636236892600468
0.3781362449036451,1.6047817590919382,-2.0097015173241912
0.4297626593213198,-0.3052208944969547,0.19461532472998205
0.7712281429728195,-1.2180114510678068,-0.3176348122777398
-0.7649071660812394,0.09299772295813023,1.2660402991303636
-0.6356229192846728,2.0081732239978183,-0.3336283336965211
1.605757243672785,-0.6202049175919815,-0.5258056907709863
1.5134134527261685,0.13831914145795315,-0.5741325473836875
0.973259805341117,0.0563112774162732,-0.053467982939006335
0.17825189631718547,-1.0249062708334329,1.0344076664728004
-1.5754666779771818,-1.445040914503169,1.8435912804797363
1.0631437387203566,-0.2761867813142167,0.27697330272779697
0.7558814032539024,-0.2698452346793436,-0.03771019065437184
-2.014669582471234,0.03026756242734773,1.2570429561606726
2.0212032211132436,-0.1954502178950938,-1.0052712992736654
-0.6776753556883122,-1.0358855221393939,1.4353096121937923
-0.9727481835726871,1.2621925647139276,-0.13080621184002142
-0.4630141648805594,-0.5997085602607788,1.512689861079529
-0.17582181960412172,-0.9400171908867011,1.606761878364206
-0.5923134089796951,0.9466683136367036,-0.42078314626225866
-0.4367403905098263,1.4036189259470186,-0.9161600242987322
-1.594733712587651,1.634546944915036,-0.08406180997108698
-0.13676734398403712,1.6224875367742386,-1.0162343430889094
-2.2446064257837266,2.0897760666176293,-0.8107786708424537
0.2914299399927376,-0.5674797433959442,0.8228093280910304
-0.9778634635329416,-0.676634512237371,1.5087530951350547
-1.343897528253073,1.3257743470970444,-0.8851904015167665
-1.954905331733537,0.32330145853808295,1.062528274687834
-2.4923849600705252,0.011429280237517585,1.2126993556883077
-0.724648107118808,-0.9528145516476981,1.7362901203456151
0.014327479938710908,1.4309970578952917,-0.3389750042347356
-1.6672696661931579,1.2230882549527462,-0.39621605788991326
-1.8585653595443694,-0.30840991471744433,1.0876395367630265
0.5210431415157901,-0.3424302185066304,0.29648249620160955
1.6346840408679846,-1.0212547963158907,-0.741235596128389
-0.9211220691010639,1.4758563212276201,-0.203555023970037
0.19293065617967683,0.8475269067576531,-1.229197883953014
1.212499775383248,-1.6664724673854643,-1.3073803867314475
2.150237912795061,-0.8557652568990392,-0.15996182294113817
0.48789070434873255,-1.8348222836382901,0.6816221794268262
-0.31768550384956296,-0.7742476662033289,0.8401176876132954
1.1436255631730021,-1.0062420820465034,-0.2349135551212335
-0.005418868461865327,1.966623230968395,-1.663975089697351
-0.4000278936589258,1.7073129021250635,-0.3952937043245728
-0.8918476344323135,1.246458948209161,-1.4473677307255186
-1.776013307445091,-0.1409942800750294,1.448741702629019
-1.123355595161941,1.971723988195653,-0.10465279454092082
-0.35639564140266194,1.3297662310518736,-1.4500492613817169
-0.800159225607965,1.3401173102855124,-1.0319834929653389
-0.7224794971673223,-1.0320300412631263,0.5458380259612082
0.28133945487822376,-0.2620831217723474,0.2793383424352419
-0.43377902314454,1.1905339851285375,-1.8036986912341282
-0.42461567127484545,0.7623497650463279,-0.6697441053851817
-1.9061404026460385,0.7185216013012824,-0.06650460869532936
1.7501143794433576,-0.8555394140825614,-0.3061585882235566
0.06711078627656275,0.24215777979018346,-0.16180951021257955
1.405930184782139,-1.1075749120692844,0.18054339807349973
1.467301246517085,-1.1613778500636915,-0.1799979053013876
0.7841492189742174,-2.3996958492691634,-0.31988660663629
-0.06589039198871928,1.5300571015344986,-0.5791162367772865
-0.30793755712572646,0.21896506862092663,1.2139408823290858
-0.44250355394106394,1.170690029363875,-0.003536916554987524
-0.646357388571502,1.7353640755793962,-2.4542365979602714
-0.1378198546783336,-0.39456251791821867,1.2854568102265282
1.5041571175805457,-1.3828267524603655,-0.20567122192398946
-0.060776311812670354,0.938059065820747,-0.31774418344364613
1.813191834264611,-0.5210303073319653,-0.13477009706541523
0.5400105300209294,-1.8913589666655328,0.8554615383463119
-0.3414328326295125,1.350307756946372,-1.2858539359769272
-0.519205458254204,-0.41495477816315096,1.2582052110572244
1.3494563422280934,-1.1189125205860275,-0.6512371332490879
-0.7390467173693095,0.07411726350058696,1.0731036021901517
0.3735368721517663,-1.1649781734267732,0.43041449218464567
-0.812241652449701,-0.44579174519345405,1.4304019163895834
-1.1735047752765633,-0.549780247434367,1.1851104045849274
-0.546361973854152,-0.30342940757260306,1.3775053119349012
1.1941049838901951,-0.8509035041888227,-1.1531890958452085
0.5891033001425874,-2.122924430722178,0.683135792919028
-0.35906606109810846,1.8917831094014714,-1.1895983695571128
1.7086498373004255,-0.7381406346157997,-0.5125881704705075
1.4550376522603148,-0.5798451610748302,-0.9043264813673784
-1.7361951691781898,0.8098769649086769,-0.93358103314174
-0.9983995698868044,0.9942388872849989,0.14574667852704204
-0.13124833663862367,-1.7133765803779815,1.386093183564115
0.09846384708138449,-2.074735556276983,1.9434206316994096
-0.812442316358075,-0.6437024417810938,1.0260257225701295
-0.6748723598381552,-0.21147010138710443,1.4514798559596647
1.8081656382816174,-0.2540969608262229,-1.0269217238838177
-1.6056322523645854,-2.019351419437673,1.7761807944938064
0.03755050302084613,1.0877034134076051,-0.9105594457677326
0.9061726717050003,-0.08562360406584034,-1.7709862821354865
0.07335626295842133,0.7364768530351624,-0.346901284615143
-0.37693924640780935,-0.6337109162764698,1.6973438528043912
-0.3536655324429906,1.2345736334712645,-0.33711301228764434
1.4137818725691438,-0.2128096035489422,-0.9815177893289063
-0.17988608860033647,-0.7782066459067507,1.6188117795147643
-1.1648753273783272,-0.8942829735964949,1.3397472265148445
0.7165527769428555,0.6070225541118606,-1.1693712601741224
1.3827038622934387,-0.5044067803914088,-1.7925496866354356
1.2039558121096554,0.459894783498549,-2.207318525328595
0.497819518541552,-0.4699294066372187,-0.5970209224657055
-0.7593293693097553,1.8331160256603816,-0.871308607840797
0.22974783420250935,-1.4157169447784879,0.7445547059061955
-1.2355807102322551,-0.1458353928457268,0.9772563150545105
-1.0904749091174346,-0.46980496874098715,1.113249674401508
1.3039836210005546,-0.19712175386658767,-0.9240544171730035
0.7184565345309717,0.46085409199185257,-1.361390073760135
-0.2553411171778851,-0.8191658580586326,1.3447398563307247
-1.8777709052143052,0.11844317883055817,1.101407787076025
-0.2074670278629887,1.1248352628616942,-0.17849114613293476
-1.0419049449633342,1.593261083285547,-0.0002730663942092613
-1.8436712384169862,-0.7801453045737607,1.361644704794033
0.924117544120981,-0.9815360744420663,0.654781839682456
-0.24226076982320388,1.5810628790297219,-0.8405177935044548
1.6934098783757998,-1.1753780107784069,-1.254673617243202
0.41876333767112106,0.7840079415817687,-1.1844114345636552
-0.10621213967588922,1.664803899731895,-0.9130311745143994
0.32204093426644237,-0.35016211932824354,0.9218015577711102
1.861425258949062,-0.7009429766588956,-0.37257907144888547
-1.8034493727649261,0.7285756448835805,0.24601619653702478
1.3735891016840678,-0.1320649636317466,-0.7278085719324549
-0.1628863461922576,1.4084244423002843,-0.7805880568552538
1.6963100567466045,-1.1316012973173804,-0.690775256745325
-0.9943934904245576,1.2206730828994463,-1.7357356871512215
-0.5359193520753167,-0.9741700090701914,0.7787196356114506
-0.9099103856464873,0.44805912426732164,0.5901917589121582
0.47962479106477046,0.8348638551683096,-1.3657807151424164
-0.6776090676109569,1.43174548005003,-0.7761992035574284
-1.8969419570883324,-0.18557535291818678,1.427597901948133
-0.2907401502697874,1.5766456328430631,-0.15441339687344535
1.376003667397686,-0.8580090277154628,-0.6784461164055184
-0.15654848612657354,1.8500470577868173,-0.7415213916273102
-1.0363889370784345,-0.7277524633169378,1.9057757916282476
-0.6835887920912918,0.9806416540852448,0.3452629302380419
0.09863541622277452,1.1289270560889788,-1.3062804167767879
-1.0571877961733072,1.6979938198673827,-0.18160896939645405
-0.8030180114236789,0.8679733094526284,-0.7179624848742047
1.4747078143638401,-1.7880297459710002,-0.18238529606453546
-0.38139254543266543,1.145296322905024,0.3367492641137617
-1.091384645491274,1.51615655096268,-0.7233282283132856
-0.18354573037323804,1.563475556652488,-0.9565626866295582
0.09564105479183634,1.9987901280146723,-0.01549800951088618
-1.3075572644519362,1.9414580594920463,-0.8816255571391888
0.6129691076128325,-0.7551919168246519,0.5053465554357224
-0.26949287182809983,1.5692149554866064,-0.785420355098225
1.1447833549313333,-1.1105928301824557,-1.5683414786542302
-0.9880490315457432,-0.04200812143670992,1.177113494868499
-0.2098405009675679,1.3762967312261378,-1.3246506004519794
1.054178651190625,-0.3304554640308174,-1.5805090953648235
-0.9094010772512421,1.0463149503396363,-0.6763185939166765
1.6684930599415153,-0.9105044704107651,-1.4058186082441708
1.4394326589911581,-0.15513323690477201,-0.11324007014198269
0.2508616366513323,1.0703733424504651,-1.9425836811609314
1.8795060069263188,-0.3200128511523543,-1.2862166191074667
0.07989178747196556,-1.6224845684563143,1.1413494216312188
-1.940934444552305,0.8324391109691456,-0.14641380503033233
1.3619146014722099,0.1375082012255408,-0.7964653527843799
-0.4310879071715482,-1.237126428099017,1.7912027900247007
1.213312029290388,-1.0512631744698446,0.3993024186743334
2.1734720338810973,-0.9678129076982893,-1.0832508544663162
-0.7685851045632753,1.6785803115370406,-0.4801243051112826
1.4495444402753201,-1.2463058168529955,-0.410520435525706
0.5673437138451408,1.3244118119592216,-1.0398325877000523
-0.34211910919507266,1.1086119712700748,-1.2886209966729487
1.1726381449388965,-0.691744443613189,-0.5634398023354106
1.8381152515120267,-1.44108313131798,-0.17712713570690455
1.47138291238428,-0.07150319326870916,-2.045125258486635
2.0026035664670974,-0.737024881363532,-0.4693144405311225
-0.49836100735952144,1.4660565377698334,-0.7908275224938754
-0.42667210140311473,0.05684582193686374,1.4385576676085408
0.053828575229302025,1.5586981584776973,-1.2018702911943202
1.1097796507351514,-0.21962945834745495,-1.2538719593786571
1.8422302113909244,-1.1990580039980507,-1.361773915890073
1.4075894863383798,-1.1880069615981097,-0.35990989704831844
1.3391438970355576,-1.193453811724261,-0.2536836736864695
-0.5292587500583465,-0.1082898472125795,0.7094671246215238
-2.9690025351217617,0.863104377633014,0.7302786396076266
0.4512930868355112,-0.7545164822821263,0.9054107835889688
-0.9504717902287108,1.9695493163071847,-0.9150952200050451
0.2178909667914119,-1.3323001805174566,1.2133067083752749
0.4045120009318478,1.3834324668381615,-0.7867098620052455
-0.18528331784888918,1.3207498679071406,-0.5096852153558123
-0.24550378653073698,1.4274876699179175,-0.5951860497995338
1.486564981720989,-0.853697673392424,-0.5624563558844822
-0.38520006060889794,1.643930938286857,0.1029286121099205
-0.07064393701100788,-0.2918710414418722,1.0627708581457296
1.92602823938764,-0.15210873794131913,-1.551454511035484
-1.0203337247861548,1.4587147018921771,0.016622543632741973
0.5563266953779106,-2.2320890708390273,-1.5653172318105868
-1.0315877006339762,1.9643250185723702,-1.1908449624371837
-0.36509317705456157,-0.6946307447207309,1.2686544786053773
-0.9618868371061239,-0.3187349696795157,2.063848417840817
-1.266227398086074,0.9272793339301376,-0.6132653717365116
-0.2754108074218502,-0.38645939731481893,1.6889273392689
0.22838068010031393,-2.2628309146698076,1.0986991371389072
-0.7046072116957757,1.9030842241121082,-1.7600667483753443
1.214207368253761,0.779916746613601,-2.5879769708924143
1.503738692838869,-0.285921354528305,-1.6518739301257142
-1.1421352174389154,1.1440375857239133,0.09764839871066275
0.9759923138691996,-0.22711936335644486,-0.3651239513226956
-1.9784612949327054,0.4402282115619282,1.731345768810053
-0.9889710657076889,1.710130403434208,-0.9461882206144909
-0.7826582733480282,1.7900279084424435,-0.5991100011387384
-0.6491936784333622,-1.7606417427473047,1.8681232031911088
1.2873057207056076,-0.705793661575457,-0.8298682604972034
0.6427294548848203,-2.9312786881034194,1.5868989421821353
-0.38194024692248746,1.3988505016589752,-0.9685729519080032
-0.6379370030710786,0.011370052584984294,1.2104934554974676
-0.09932927763484561,-0.5541158312516241,1.2706827624068984
1.5904890898193296,-1.5809250032810274,-0.5353025053321189
1.6941165512728538,-1.274527195025972,0.03347345154828734
1.8127584122203657,0.17059163123829188,-2.6421693405497133
1.811384059412937,-0.3435058883980929,-1.9329545483500374
-2.414177326579452,1.1305190235979785,-0.22103533761417654
1.147015553445712,-0.2303086827064928,-0.5411838131227472
1.3549159602553333,-0.966774629001608,-0.03363753029122375
2.0150495279231078,-1.1364418118289612,-0.672256960074342
-0.5420505493115991,-1.2782232398476931,1.9716979953184393
-0.6517858122093982,1.2635533050744012,-0.3934942953334497
-0.8300050575045964,-0.6583956856822714,1.0717869760022114
-1.1593491213276805,-0.15884633211131347,0.8105558833265376
1.9583681227015062,-0.5643409769412404,-0.22391236550425633
1.7478746822776945,-1.199345467503528,0.06477416796873227
-0.42763522817409966,-0.5350107254958362,1.1476172536784695
-0.2714419212699746,1.663325900584588,-0.5976711891796225
-2.319409371645573,1.0100484826975606,-0.8288705093706251
1.5415657892167018,-0.010468499074080588,-1.4279437692774533
0.06584201447922036,0.9987982200118259,-0.5034880126445828
-0.5321871233579809,0.31043799014471285,0.46814843846454307
-1.393295043562934,1.2892960957277282,-1.2173342415999802
1.5515335963962007,-0.6234304316185776,-0.35711839919806176
-0.9129581374745713,0.7239086255157838,0.2418028735299864
-0.4428457923856899,0.8511344092301327,-2.5261083546645047
-1.1652469605359885,-0.35418421536845596,2.114555512878842
-0.7944740481500864,1.4006572441907976,-1.6488571336339721
-2.0969255878177995,1.9009484390662124,-0.027122644574936704
-0.5531875461993818,-0.535948795790504,1.3444230673678954
0.6240248191206909,-1.043388588848947,-0.39965126614441404
-0.15755360534475188,-1.2660603328797415,1.4879335337688988
-1.341201013251156,-0.48109411826929416,1.4342537483223865
-0.4617675890910193,2.0038029411518044,-0.6197108201730815
-0.8459024981738495,-0.2838044146445788,1.3849958957361397
-1.106502226426936,-0.227368538278466,1.2454776258977536
-0.6492761635974921,-0.4225990340241972,1.0449502124267536
-0.3803295366265706,-0.5960651622413091,1.5666286207581193
-1.8638444100486777,0.45452989487135803,0.923791099742746
1.5306804470660278,-1.0328236319811601,0.41571375582772135
0.8546443396461272,-0.25380650602516336,-0.409472022006201
1.7026779114174264,-1.4065629820369603,-1.2270247653105382
1.8285088793244417,-1.4802547452297674,0.4867293180914945
0.1576387038281176,-2.5415400944951276,1.2735183663404086
-1.3160196423995532,1.847388394273103,-0.3873045429741211
-0.5312431931342844,1.3401980752662397,-1.021543463853543
0.9670986134996965,-1.3739793975160428,0.5808391831638284
-1.4696631079208866,0.32450395936224286,0.7668172514285316
1.137094237904177,0.48332949048042906,-1.6009242516297946
1.0197820378024385,0.4999105410237144,-1.9752156264590421
2.0880935901396547,-0.9878931758139683,-0.7050739721136731
-0.25217608644371103,1.4597122989689364,-1.181683115697519
1.839046584001565,-0.9278970594455791,-0.4644535329368515
-2.2029877113703846,1.0484872291916385,0.20458002139049583
0.06972001697752751,-0.46103149879755195,0.207590261572565
-0.5583421190923671,0.05287786834669434,0.7869820758696301
0.6792010950564616,-0.8329060751872296,-1.2007786656337895
1.9912437096631388,-0.684754683225591,-0.25899547657778743
-1.6746648360899605,0.9846063172502734,-0.8511846113281162
